identifiant,Arrondissement,Regime_particulier,Duree,Mois,Latitude,Longitude
7090,19.0,Stationnement_genant,1440.0,8.0,48.8778253154,2.39553780738
7164,0.0,Stationnement_genant,1440.0,8.0,48.864871248,2.39730964423
7166,20.0,Stationnement_simple,1440.0,8.0,48.8646164243,2.3983112227
7179,0.0,Stationnement_genant,1440.0,8.0,48.8621398888,2.39872914841
7195,14.0,Arret_genant_divers,1440.0,7.0,48.830318492,2.34075845278
7183,13.0,Stationnement_genant,1440.0,7.0,48.8312826455,2.34425102504
7224,18.0,Stationnement_genant,1440.0,8.0,48.8927063001,2.35912395365
7225,20.0,Stationnement_genant,1440.0,8.0,48.8618981731,2.39964054073
7256,19.0,Stationnement_genant,1440.0,8.0,48.889190263,2.38900782326
7263,19.0,Arret_vigipirate_non_perennise,1440.0,8.0,48.8883181447,2.38617516191
7301,5.0,Stationnement_genant,1440.0,8.0,48.8420672568,2.34597818938
7324,20.0,Stationnement_genant,1440.0,8.0,48.8542484757,2.39970524956
7297,12.0,Stationnement_genant,1440.0,8.0,48.8409383375,2.37835105746
7317,20.0,Stationnement_genant,1440.0,8.0,48.8619460662,2.40395754226
7303,20.0,Stationnement_genant,1440.0,8.0,48.8513803033,2.39889767308
7314,20.0,Stationnement_genant,1440.0,8.0,48.851699451,2.40068899379
7343,7.0,Stationnement_genant,1440.0,8.0,48.8576131826,2.330453369
7349,17.0,Stationnement_genant,1440.0,8.0,48.8765157471,2.29078864136
7357,19.0,Stationnement_genant,1440.0,8.0,48.8855661,2.37144322564
7381,18.0,Arret_genant_divers,1440.0,8.0,48.8933122114,2.36351419128
7407,14.0,Stationnement_genant,1440.0,7.0,48.8318156459,2.3406667232
7434,20.0,Arret_genant_divers,1440.0,7.0,48.8713591554,2.38275909675
7454,19.0,Stationnement_genant,1440.0,8.0,48.8783876091,2.40237527766
7485,12.0,Arret_simple,1440.0,8.0,48.8461146339,2.41093145374
7482,12.0,Stationnement_genant,1440.0,8.0,48.8454129714,2.40691816157
7479,17.0,Arret_vigipirate_perennise,1440.0,8.0,48.8798387382,2.30350387964
7493,12.0,Arret_simple,1440.0,8.0,48.8444412995,2.41027309606
7496,0.0,Stationnement_genant,1440.0,8.0,48.8438020167,2.40936153405
7525,6.0,Arret_genant_divers,1440.0,7.0,48.8527677239,2.33741542036
7509,16.0,Stationnement_genant,1440.0,8.0,48.8630109655,2.26864290069
7581,14.0,Arret_Pompiers,1440.0,8.0,48.8217386844,2.33179703429
7601,13.0,Stationnement_genant,1440.0,8.0,48.8251080655,2.35136210162
7599,20.0,Arret_simple,1440.0,8.0,48.8561704799,2.4100519982
7649,2.0,Stationnement_genant,1440.0,8.0,48.8708054544,2.33433054022
7654,13.0,Arret_simple,1440.0,7.0,48.8254203746,2.3811592404
7697,16.0,Stationnement_genant,1440.0,8.0,48.8448969628,2.25237737414
7674,17.0,Arret_simple,1440.0,8.0,48.8908627861,2.30709636743
568301D20101027141939,19.0,Stationnement_simple,1440.0,8.0,48.878856332,2.39613821621
633601G20150408095954,3.0,Stationnement_genant,1440.0,8.0,48.8619640076,2.35668494355
7759,10.0,Stationnement_genant,1440.0,8.0,48.8764511021,2.34914933714
7734,20.0,Stationnement_genant,1440.0,7.0,48.859012824,2.40622949683
7751,1.0,Arret_simple,1440.0,7.0,48.8563790394,2.34604993629
7769,20.0,Stationnement_genant,1440.0,8.0,48.8706562503,2.40835935011
817511D20130115150502,12.0,Stationnement_simple,1440.0,8.0,48.8433540787,2.39120087546
104013G20100615153446,13.0,Arret_vigipirate_perennise,1440.0,7.0,48.8236368544,2.34821604951
962411G20110525102124,0.0,Stationnement_genant,1440.0,8.0,48.8482829391,2.33132330642
192404D20111128104627,10.0,Stationnement_simple,1440.0,8.0,48.8819644142,2.36307805554
761605G20111114095757,15.0,Livraison_BUS,1140.0,8.0,48.8460143705,2.27748969478
834507G20111201164107,20.0,Stationnement_simple,1440.0,8.0,48.8634970577,2.39717122388
780001D20100429160806,11.0,Arret_vigipirate_perennise,1440.0,8.0,48.8709118391,2.37708594687
102101D20100712155030,3.0,Stationnement_genant,1440.0,8.0,48.8685669937,2.35461521167
970605G20110909170051,16.0,Stationnement_genant,1440.0,8.0,48.8485873833,2.27502560554
599705G20111213093838,16.0,Stationnement_simple,1440.0,8.0,48.8679065165,2.29898203375
042502D20140206145302,14.0,Arret_Pompiers,1440.0,8.0,48.8197381778,2.34279331148
468601D20100525151637,6.0,Stationnement_simple,1440.0,8.0,48.8457087932,2.32883879141
295503D20111124135425,14.0,Stationnement_genant,1440.0,8.0,48.8301542941,2.33067855156
742603G20110624095934,17.0,Arret_vigipirate_perennise,1440.0,8.0,48.8806032613,2.29314448422
719504G20141031095255,4.0,Stationnement_genant,1440.0,8.0,48.8569273703,2.36148617235
11,0.0,Stationnement_genant,1440.0,8.0,48.8402951754,2.40159067676
52,20.0,Stationnement_genant,1440.0,7.0,48.8573564697,2.39880022527
71,12.0,Arret_Pompiers,1440.0,8.0,48.8451972279,2.3989250071
90,20.0,Stationnement_genant,1440.0,8.0,48.8527324857,2.40838355542
214,7.0,Stationnement_genant,1440.0,8.0,48.8547534516,2.29648377885
221,0.0,Stationnement_genant,1440.0,8.0,48.8442507445,2.40945373616
286,6.0,Stationnement_genant,1440.0,8.0,48.8539903959,2.33177727435
303,6.0,Stationnement_simple,1440.0,7.0,48.8509511263,2.33043518023
309,6.0,Stationnement_genant,1440.0,8.0,48.851959029,2.3301317433
328,7.0,Arret_genant_divers,1440.0,8.0,48.8597888162,2.292330445
319,16.0,Stationnement_genant,1440.0,8.0,48.8606384543,2.29152293434
377,7.0,Stationnement_genant,1440.0,8.0,48.8515804865,2.31214887356
389,0.0,Stationnement_genant,1440.0,8.0,48.8627745249,2.31702711659
443,7.0,Stationnement_genant,1440.0,8.0,48.8497229079,2.3160022665
461,7.0,Arret_vigipirate_non_perennise,1440.0,8.0,48.8504220484,2.31900028219
474,8.0,Stationnement_genant,1440.0,8.0,48.8723064282,2.30949899034
521,8.0,Stationnement_genant,1440.0,8.0,48.8789138722,2.32287851042
523,8.0,Stationnement_genant,1440.0,8.0,48.8788044746,2.32252949405
579,17.0,Stationnement_genant,1440.0,8.0,48.8824286104,2.3185746391
593,9.0,Stationnement_genant,1440.0,8.0,48.8719386589,2.32646641629
3479,5.0,Stationnement_genant,1440.0,8.0,48.8481508446,2.34655935857
3485,0.0,Stationnement_genant,1440.0,8.0,48.8473142576,2.34745937913
3486,13.0,Stationnement_genant,1440.0,8.0,48.8206057888,2.3659511549
3577,13.0,Arret_genant_divers,1440.0,7.0,48.8335371844,2.35728184642
3664,14.0,Arret_vigipirate_perennise,1440.0,8.0,48.8278705553,2.33545425809
3670,14.0,Stationnement_genant,1440.0,8.0,48.8260723747,2.33433141712
3741,14.0,Stationnement_genant,1440.0,8.0,48.8283528284,2.32302961753
3775,15.0,Arret_genant_divers,1440.0,8.0,48.8487595771,2.28264467494
3823,15.0,Stationnement_genant,1440.0,8.0,48.8516029356,2.29150856049
3828,14.0,Stationnement_simple,1440.0,8.0,48.8343138029,2.33213554879
3887,15.0,Arret_genant_divers,1440.0,8.0,48.8397660993,2.28065121799
3981,14.0,Stationnement_genant,1440.0,8.0,48.8283807084,2.33100327827
3980,15.0,Stationnement_genant,1440.0,8.0,48.8360810478,2.31240912616
3985,14.0,Stationnement_genant,1440.0,8.0,48.8274480943,2.33241539157
3994,14.0,Stationnement_simple,1440.0,8.0,48.8269264023,2.33202943098
3995,14.0,Stationnement_genant,1440.0,8.0,48.8271126711,2.33277634817
4001,14.0,Stationnement_genant,1440.0,8.0,48.826829026,2.33180880019
4025,13.0,Stationnement_genant,1440.0,7.0,48.8324047512,2.36732178331
4000,14.0,Stationnement_genant,1440.0,8.0,48.835770968,2.32142375065
4044,8.0,Arret_vigipirate_non_perennise,1440.0,8.0,48.8705289526,2.31293269635
4045,8.0,Arret_vigipirate_non_perennise,1440.0,8.0,48.8703662613,2.31266893139
4014,14.0,Stationnement_genant,1440.0,8.0,48.8344304601,2.31897583016
4022,14.0,Stationnement_genant,1440.0,8.0,48.8335547913,2.3187328773
4063,15.0,Stationnement_simple,1440.0,8.0,48.8399334046,2.31591781309
4096,12.0,Stationnement_genant,1440.0,8.0,48.8392348396,2.40187756683
4121,15.0,Stationnement_genant,1440.0,8.0,48.8451322579,2.29923954468
4196,10.0,Stationnement_genant,1440.0,8.0,48.8781743755,2.35120846268
4180,15.0,Stationnement_simple,1440.0,8.0,48.8410214144,2.30395668084
4229,16.0,Stationnement_simple,1440.0,8.0,48.8529918158,2.280781344
4277,15.0,Stationnement_genant,1440.0,8.0,48.8504952471,2.29307955947
4294,13.0,Stationnement_genant,1440.0,8.0,48.8223537747,2.35540211685
4301,0.0,Stationnement_genant,1440.0,8.0,48.84066729,2.31105057532
4304,15.0,Stationnement_simple,1440.0,8.0,48.8430742131,2.30100805694
4364,6.0,Stationnement_simple,1440.0,7.0,48.852031232,2.34017764823
4428,15.0,Stationnement_genant,1440.0,8.0,48.8391157653,2.29214693377
4462,15.0,Stationnement_genant,1440.0,8.0,48.8375954529,2.31087799246
4436,16.0,Stationnement_simple,1440.0,8.0,48.86823597,2.29274314847
4474,16.0,Stationnement_genant,1440.0,8.0,48.867656258,2.29193773719
4537,15.0,Stationnement_genant,1440.0,8.0,48.8367728946,2.27417748581
4546,15.0,Stationnement_genant,1440.0,8.0,48.8468835933,2.28564900534
4559,16.0,Stationnement_genant,1440.0,8.0,48.8709598742,2.2788727452
5391,16.0,Arret_simple,1440.0,8.0,48.8387592519,2.25538770982
5434,16.0,Stationnement_genant,1440.0,8.0,48.8473564503,2.2713076356
5461,18.0,Stationnement_genant,1440.0,8.0,48.8959713991,2.34766612758
5448,11.0,Stationnement_genant,1440.0,8.0,48.8558739031,2.37719930791
5494,19.0,Stationnement_genant,1440.0,8.0,48.8776719609,2.3776554547
5492,18.0,Stationnement_genant,1440.0,8.0,48.8892995201,2.33704472521
5554,7.0,Stationnement_genant,1440.0,8.0,48.8572473621,2.30978633862
5588,17.0,Arret_vigipirate_perennise,1440.0,8.0,48.8859297088,2.29964322552
5567,20.0,Stationnement_genant,1440.0,8.0,48.8702181965,2.39567696945
5614,16.0,Stationnement_simple,1440.0,8.0,48.8389389375,2.26241768237
5651,19.0,Arret_vigipirate_perennise,1440.0,8.0,48.877629189,2.38553056515
5654,19.0,Arret_vigipirate_perennise,1440.0,8.0,48.8781552298,2.38360311758
5665,19.0,Stationnement_genant,1440.0,8.0,48.8767757452,2.3835723038
5671,19.0,Stationnement_genant,1440.0,8.0,48.8762012867,2.38365806507
5670,13.0,Arret_vigipirate_perennise,1440.0,8.0,48.8249123926,2.36987162926
5720,17.0,Stationnement_simple,1440.0,8.0,48.8849697609,2.29645848605
5734,14.0,Stationnement_genant,1440.0,8.0,48.8365765164,2.32288154235
5796,18.0,Stationnement_genant,1440.0,8.0,48.9010224919,2.33293337783
5776,13.0,Stationnement_genant,1440.0,8.0,48.8229548954,2.35683642615
5784,5.0,Stationnement_genant,1440.0,8.0,48.8394736861,2.35364557637
5806,18.0,Stationnement_genant,1440.0,8.0,48.8954242014,2.36145165194
5837,5.0,Stationnement_genant,1440.0,8.0,48.8446694837,2.35485834526
5847,5.0,Stationnement_genant,1440.0,8.0,48.845070276,2.35476858564
5877,17.0,Arret_Pompiers,1440.0,8.0,48.8955720295,2.31970699218
5941,19.0,Arret_Pompiers,1440.0,8.0,48.8836644,2.38224746192
5892,16.0,Stationnement_genant,1440.0,8.0,48.8454635163,2.25735533988
6021,14.0,Arret_vigipirate_perennise,1440.0,8.0,48.8260221182,2.30676130584
5956,0.0,Arret_Pompiers,1440.0,8.0,48.8166313626,2.35862325606
5959,20.0,Stationnement_genant,1440.0,8.0,48.8688599776,2.40482243931
6052,20.0,Arret_simple,1440.0,8.0,48.8501817786,2.41114338115
6107,18.0,Stationnement_simple,1440.0,8.0,48.8903524378,2.34658793762
6097,17.0,Arret_vigipirate_non_perennise,1440.0,8.0,48.8880475149,2.32278188211
6135,19.0,Stationnement_simple,1440.0,8.0,48.8895519033,2.37146129648
7841,13.0,Stationnement_genant,1440.0,7.0,48.8287827726,2.38399437694
7843,13.0,Stationnement_genant,1440.0,7.0,48.8283037182,2.38450176131
389401D20111109151404,12.0,Stationnement_simple,1440.0,8.0,48.8453559183,2.40930243747
028907G20100610132858,0.0,Stationnement_genant,1440.0,8.0,48.8197013948,2.34451776565
223902G20111117154711,19.0,Stationnement_genant,1440.0,8.0,48.9019147178,2.38508414086
071927G20130418145241,17.0,Stationnement_simple,1440.0,8.0,48.8827107505,2.32324808728
336201G20140318120838,12.0,Stationnement_genant,1440.0,8.0,48.8266563424,2.39181519357
085101D20101105133152,19.0,Stationnement_simple,1440.0,8.0,48.8804824818,2.40733786495
895508G20111122122137,6.0,Livraison_BUS,1140.0,7.0,48.8499706968,2.32371873031
651606D20111128162900,16.0,Stationnement_simple,1440.0,8.0,48.8479889138,2.26015552612
804107G20131218171141,7.0,Stationnement_genant,1440.0,8.0,48.8588799336,2.30067764205
274504G20111123114001,15.0,Stationnement_simple,1440.0,8.0,48.836047932,2.29191213514
859801D20110630115636,1.0,Stationnement_genant,1440.0,8.0,48.8637140132,2.34540448995
552407D20101008081001,18.0,Arret_vigipirate_perennise,1440.0,8.0,48.8898366304,2.35341489639
211205D20111207161630,18.0,Stationnement_genant,1140.0,8.0,48.8854546643,2.32660506768
176207D20100423094122,11.0,Stationnement_genant,1440.0,8.0,48.85310612,2.38706647481
695,3.0,Arret_vigipirate_perennise,1440.0,8.0,48.858876134,2.36063416266
709,8.0,Arret_vigipirate_non_perennise,1440.0,8.0,48.8661898279,2.30125455661
751,2.0,Stationnement_genant,1440.0,8.0,48.868170306,2.34756032872
752,2.0,Stationnement_genant,1440.0,7.0,48.86815264,2.34750055643
772,1.0,Arret_vigipirate_perennise,1440.0,7.0,48.866468734,2.33296346424
777,12.0,Stationnement_genant,1440.0,8.0,48.8441395231,2.40735844412
928,2.0,Stationnement_genant,1440.0,8.0,48.8696655658,2.33405374418
934,6.0,Arret_genant_divers,1440.0,7.0,48.8555129855,2.34152411873
968,8.0,Stationnement_genant,1440.0,8.0,48.8705476205,2.32540441168
1136,2.0,Stationnement_genant,1440.0,8.0,48.8703109211,2.33755782687
1199,19.0,Arret_vigipirate_perennise,1440.0,8.0,48.885646563,2.3681963731
1206,19.0,Stationnement_simple,1440.0,8.0,48.884948026,2.36800847976
1211,7.0,Stationnement_simple,1440.0,8.0,48.8553778881,2.30688469985
1226,19.0,Stationnement_simple,1440.0,8.0,48.8843594811,2.36891679666
1227,19.0,Stationnement_simple,1440.0,8.0,48.8844198398,2.3688235847
1287,4.0,Arret_genant_divers,1440.0,8.0,48.853137614,2.35813545529
1262,19.0,Stationnement_genant,1440.0,8.0,48.8845407763,2.37023510437
423901G20140226154256,19.0,Stationnement_genant,1440.0,8.0,48.88427416,2.39029041285
168201D20110614155032,7.0,Stationnement_genant,1440.0,8.0,48.8534998818,2.32722399106
979702D20110914154614,15.0,Arret_vigipirate_perennise,1440.0,8.0,48.8387463449,2.3110557536
970621G20111128112550,16.0,Stationnement_simple,1440.0,8.0,48.8381758193,2.25841017645
933708G20111109154745,13.0,Stationnement_genant,1440.0,7.0,48.8272954605,2.36889233454
407003G20111118114732,15.0,Stationnement_genant,1440.0,8.0,48.8374927147,2.27307444825
004001G20110624153252,2.0,Stationnement_genant,1440.0,7.0,48.8663044321,2.34255834303
549801G20140324112616,19.0,Stationnement_genant,1440.0,8.0,48.8773907426,2.40580183398
641901D20131129172557,8.0,Stationnement_genant,1440.0,8.0,48.8761218028,2.30758269701
472603G20140124150121,0.0,Arret_genant_divers,1440.0,8.0,48.8535023796,2.31480335716
158001G20140217114252,20.0,Stationnement_genant,1440.0,8.0,48.8639403916,2.41329371186
288601G20100512100429,5.0,Stationnement_genant,1440.0,8.0,48.8508056641,2.34702258861
655504D20110829102847,15.0,Arret_genant_divers,1440.0,8.0,48.8333802417,2.29892240995
604301G20140106121445,16.0,Stationnement_genant,1440.0,8.0,48.8575955255,2.26355660805
382401G20111212162544,8.0,Stationnement_simple,1440.0,8.0,48.8662833984,2.31013930332
933001G20131114161802,17.0,Stationnement_genant,1440.0,8.0,48.8819184594,2.31448724988
851302D20101210113312,15.0,Arret_vigipirate_perennise,1440.0,8.0,48.8500743061,2.28846106078
448521G20111128143151,8.0,Livraison_BUS,1140.0,8.0,48.8751286202,2.31415466641
896901G20110926155725,14.0,Stationnement_simple,1440.0,8.0,48.8265105503,2.33855587226
598504D20111018141213,20.0,Stationnement_genant,1440.0,8.0,48.8505087864,2.40746032159
790425G20111220093442,20.0,Livraison_BUS,1140.0,8.0,48.8684242081,2.39564633785
729804G20111118155931,17.0,Stationnement_simple,1440.0,8.0,48.8798283808,2.28298806238
464702G20110525100117,6.0,Arret_vigipirate_perennise,1440.0,8.0,48.8492809743,2.33132424091
655906D20141028112104,4.0,Arret_genant_divers,1440.0,8.0,48.8500147764,2.36349887638
024301G20100519152827,5.0,Stationnement_genant,1440.0,7.0,48.8408533613,2.34101233671
188806G20110708114429,11.0,Stationnement_genant,1440.0,7.0,48.8533198934,2.37557815267
577202G20101001081558,12.0,Stationnement_genant,1440.0,8.0,48.8397662472,2.40302080318
874803D20100426101317,11.0,Stationnement_genant,1440.0,8.0,48.8559972887,2.37136292222
211214D20111214120310,17.0,Arret_genant_divers,1440.0,8.0,48.8884694885,2.32396633147
780108D20111118114631,0.0,Stationnement_genant,1440.0,8.0,48.8524171501,2.28007014005
271308D20101210135034,15.0,Stationnement_simple,1440.0,8.0,48.8519218054,2.29179767024
179010D20111201105628,16.0,Livraison_BUS,1140.0,8.0,48.8402321596,2.26301773382
966502D20110907095523,16.0,Stationnement_genant,1440.0,8.0,48.8470338295,2.26822300248
743501G20111208132627,19.0,Stationnement_genant,1440.0,8.0,48.8859049516,2.37967931538
425212G20110623165911,17.0,Stationnement_genant,1440.0,8.0,48.8776885443,2.28404019511
861934D20100702112543,7.0,Stationnement_simple,1440.0,8.0,48.8549506532,2.32901476843
476410G20150123125643,13.0,Arret_simple,1440.0,7.0,48.8260123412,2.38731913225
346201G20101112091006,19.0,Stationnement_genant,1440.0,8.0,48.8884078431,2.38118160899
191812G20111118101729,13.0,Arret_vigipirate_perennise,1440.0,7.0,48.8304707465,2.36177456768
337904D20110614161141,7.0,Arret_vigipirate_perennise,1440.0,8.0,48.8515639802,2.31150524893
192403G20111128104645,10.0,Stationnement_simple,1440.0,8.0,48.8818437456,2.36292758016
591301G20110624151852,2.0,Stationnement_genant,1440.0,8.0,48.8671266579,2.34334919376
198201D20111013105955,0.0,Arret_vigipirate_perennise,1440.0,8.0,48.8572736168,2.28193187965
555801G20101110132437,19.0,Stationnement_genant,1440.0,8.0,48.8872856392,2.38109849479
041501G20140220143926,19.0,Stationnement_genant,1440.0,8.0,48.8894945908,2.37164840607
487901D20101202075832,14.0,Stationnement_genant,1440.0,8.0,48.8335989993,2.33900704853
976210D20111201111759,16.0,Stationnement_simple,1440.0,8.0,48.8695205046,2.28483963703
840801G20101110085837,19.0,Arret_vigipirate_perennise,1440.0,8.0,48.8931669838,2.38505929651
013902D20101201082145,14.0,Stationnement_genant,1440.0,8.0,48.8299840299,2.3328764817
252301G20130809102614,17.0,Stationnement_genant,1440.0,8.0,48.8854554844,2.32583191161
897804G20101020113048,19.0,Stationnement_genant,1440.0,8.0,48.8757863525,2.38149584655
230012G20111117152333,15.0,Stationnement_genant,1440.0,8.0,48.8409983882,2.2882481188
433601D20140303151718,19.0,Stationnement_genant,1440.0,8.0,48.8819619599,2.38913130106
598506D20111216105710,20.0,Stationnement_genant,1440.0,8.0,48.8521177221,2.40686171527
976502D20100715095323,4.0,Stationnement_simple,1440.0,8.0,48.8573135756,2.34952150668
346515G20110912143651,16.0,Stationnement_genant,1440.0,8.0,48.8418358785,2.26303644021
1386,4.0,Livraison_BUS,1140.0,8.0,48.8581142269,2.3480929168
1395,9.0,Arret_vigipirate_perennise,1440.0,8.0,48.8749028705,2.34302085202
1443,10.0,Stationnement_genant,1440.0,8.0,48.8813927869,2.36514554393
1488,9.0,Stationnement_genant,1440.0,8.0,48.8819220399,2.34015419051
1498,9.0,Stationnement_genant,1440.0,8.0,48.8786609693,2.34132336911
1522,9.0,Stationnement_genant,1440.0,8.0,48.878010788,2.34258280436
1576,3.0,Stationnement_genant,1440.0,8.0,48.862827606,2.3538160419
1537,2.0,Stationnement_genant,1440.0,8.0,48.8702841411,2.34822316048
1538,2.0,Stationnement_genant,1440.0,8.0,48.8702790286,2.34826862481
1580,3.0,Stationnement_genant,1440.0,4.0,48.8639433044,2.35201799186
1561,2.0,Arret_genant_divers,1440.0,8.0,48.8696094329,2.34815197662
1636,10.0,Stationnement_genant,1440.0,8.0,48.8755152578,2.35664006676
1640,10.0,Stationnement_genant,1440.0,8.0,48.8754337899,2.35693460729
1655,10.0,Stationnement_genant,1440.0,8.0,48.8767405369,2.35425041907
1661,10.0,Stationnement_genant,1440.0,8.0,48.8763260382,2.3541890579
1699,20.0,Arret_Pompiers,1440.0,8.0,48.8494943537,2.41145499207
1684,10.0,Stationnement_genant,1440.0,8.0,48.8739837357,2.35597503837
1698,11.0,Stationnement_genant,1440.0,7.0,48.8669332121,2.38282397331
1724,10.0,Stationnement_genant,1440.0,8.0,48.8811888786,2.36196284966
1793,11.0,Stationnement_genant,1440.0,7.0,48.8546749095,2.38393585183
1822,19.0,Stationnement_genant,1440.0,8.0,48.8753563821,2.37665341963
1828,19.0,Arret_Pompiers,1440.0,8.0,48.8740722082,2.37613269085
1911,0.0,Stationnement_simple,1440.0,8.0,48.8583035476,2.37107712381
