identifiant	Regime_prioritaire	Regime_particulier	Arrondissement	Zone_Residentielle	Tarification	Type_de_voie	Nom_de_la_voie	Parite	Longueur	Longueur_calculee	Signalisation_horizontale	Signalisation_verticale	Conformite_signalisation	Plage_horaire_1-Debut	Plage_horaire_1-Fin	Plage_horaire_2-Debut	Plage_horaire_2-Fin	Date_du_releve	Derniere_date_edition	Code_Voie_Ville_de_Paris	Numero_Sequentiel_Tronçon_Voie	Zone_ASP	Numero_Section_Territoriale_de_Voirie	geo_point_2d
279203G20111109114132	LIVRAISON_BUS	Livraison_BUS	12	12E	2,4	BOULEVARD	DIDEROT	Impair	16,6131368	16,6131368	Absente	Avec_panonceau	Conforme	19:30	07:30	09:30	16:30	2020-07-30	2020-08-11	2814	1750612402	12ZA	8	48.8455721717,2.37073069411
011904D20111110105147	INTERDIT	Stationnement_simple	13	13L	2.40	RUE	ALBERT_BAYET	Inconnu	7.40	7.40	Presente	Absente	Conforme					2020-07-06	2020-07-30	9829	750616627	13Z4	8	48.8316099727,2.35807333792
087504D20101029123041	INTERDIT	Stationnement_genant	13	13J	2.40	RUE	BERBIER_DU_METS	Inconnu	13.46	13.46	Presente	Absente	SV_Non-conforme					2020-07-08	2020-07-27	870	1750615347	13Z1	8	48.8358635148,2.34977840028
472401D20150804150415	INTERDIT	Stationnement_genant	13	13M	2.40	RUE_DE_L	INTERNE_LOEB	Inconnu	7.37	7.37	Absente	Absente	SV_Non-conforme					2020-08-31	2017-08-07	2900	750595927	13Z5	8	48.8222729076,2.35398299749
363501G20150107152110	INTERDIT	Stationnement_genant	2	2E	4.00	RUE	FEYDEAU	Impair	19.52	19.52	Absente	Avec_panonceau	Conforme					2020-08-31	2017-07-04	3649	1750603441	02Z1	1	48.8701611909,2.34235009835
083321G20140130135657	INTERDIT	Stationnement_simple	19	19L	2.40	RUE_DE	BELLEVILLE	Impair	21.14	21.14	Presente	Absente	Conforme					2020-08-31	2017-10-24	2254	1750601769	20Z2	6	48.8753468008,2.39504689286
318301D20110817161144	INTERDIT	Stationnement_simple	12	NR	2.40	RUE	ELIE_FAURE	Inconnu	2.93	2.93	Presente	Absente	Conforme					2020-08-31	2017-07-25	3215	750612467	NR	8	48.8459453634,2.41581421673
093601G20110526161507	INTERDIT	Stationnement_genant				RUE	BESSIERES	Impair	86.39	86.39	Absente	Avec_panonceau	Conforme					2020-08-31	2017-11-15	939	1750596975			48.8947742361,2.31591123453
296203D20110930100442	INTERDIT	Arret_vigipirate_perennise	16	16L	2.40	RUE	DUFRENOY	Pair	26.50	26.50	Presente	Avec_panonceau	Conforme					2020-08-31	2017-10-11	2989	750604674	16Z1	4	48.8663917059,2.27305353997
974302D20111118105620	INTERDIT	Stationnement_genant	15	15X	2.40	BOULEVARD	VICTOR	Pair	122.59	122.59	Absente	Avec_panonceau	Conforme					2020-08-31	2017-12-04	9750	750615499	15Z5	3	48.8355489524,2.27995255479
105802D20110912164044	INTERDIT	Stationnement_genant				RUE	BOILEAU	Pair	15.57	15.57	Absente	Avec_panonceau	Conforme					2020-08-31	2017-11-17	1068	750612521			48.8456516494,2.26452479473
225902G20150402141823	INTERDIT	Stationnement_genant	8	8H	4.00	PLACE_DE_LA	CONCORDE	Impair	83.23	83.23	Absente	Absente	SV_Non-conforme					2020-08-31	2017-06-20	2262	1750605155	01Z1	5	48.8655321842,2.32275105806
466501G20150218165612	INTERDIT	Arret_genant_divers	4	4E	4.00	PLACE_DE_L	HOTEL_DE_VILLE	Impair	51.87	51.87	Absente	Avec_panonceau	Conforme					2020-08-31	2017-06-29	4576	1750608636	04Z1	1	48.8564760516,2.35084474651
639001D20111130090902	INTERDIT	Arret_simple	16	16W	2.40	RUE_DE_LA	MISSION_MARCHAND	Pair	4.84	4.84	Presente	Absente	Conforme					2020-08-31	2017-09-13	6316	750610888	16Z5	4	48.8497096906,2.2656460217
936202D20110818154230	INTERDIT	Stationnement_genant				RUE_DE_LA	TOUR	Pair	51.16	51.16	Absente	Avec_panonceau	Conforme					2020-08-31	2017-09-13	9347	750607529			48.8593715899,2.28277808397
390101D20111025163806	INTERDIT	Stationnement_genant	12	12F	2.40	RUE	GABRIEL_LAME	Impair	5.30	5.30	Absente	Avec_panonceau	Conforme					2020-08-31	2017-08-01	7459	1750616219	12ZD	8	48.8334340003,2.38805746602
062008G20110607154005	INTERDIT	Stationnement_genant	7	7L	4.00	RUE_DU	BAC	Impair	50.32	50.32	Absente	Absente	SV_Non-conforme					2020-08-31	2017-06-14	605	1750608982	07Z3	3	48.8552637249,2.32486310199
456706G20131204111932	INTERDIT	Stationnement_genant				AVENUE	HENRI_MARTIN	Inconnu	23.75	23.75	Absente	Avec_panonceau	Conforme					2020-08-31	2017-09-05	4500	1750606160			48.8630519638,2.26900633472
647202D20110823122054	INTERDIT	Arret_genant_divers	5	5J	4.00	QUAI_DE	MONTEBELLO	Pair	28.88	28.88	Absente	Avec_panonceau	Conforme					2020-08-31	2017-06-28	6400	750610102	05Z1	2	48.8518670324,2.34949259605
176503D20100728114229	INTERDIT	Stationnement_genant	10	10G	4.00	BOULEVARD_DE_LA	CHAPELLE	Impair	124.22	124.22	Absente	Avec_panonceau	Conforme					2020-08-19	2020-08-25	1768	750599157	NR	6	48.8843320808,2.36051331935
871813G20110531154907	INTERDIT	Stationnement_genant	17	17U	2.40	AVENUE_DE	SAINT_OUEN	Impair	17.59	17.59	Absente	Avec_panonceau	Conforme					2020-08-28	2020-09-02	8941	1750597200	18Z7	5	48.8933186678,2.32745128085
686202D20111220121027	INTERDIT	Stationnement_genant	20	20P	2.40	PLACE	OCTAVE_CHANUTE	Pair	31.66	31.66	Absente	Avec_panonceau	Conforme					2020-08-31	2017-10-23	6808	750604800	20Z3	7	48.8661657917,2.40640860306
6482	INTERDIT	Stationnement_genant	6	6E	4.00			Impair	14.40	14.40	Absente	Absente	SV_Non-conforme					2020-07-22	2020-08-11	2593	1750608875	06Z2	2	48.8554690712,2.33998140963
422202G20111128144720	INTERDIT	Stationnement_genant	9	9G	4.00	RUE	GODOT_DE_MAUROY	Impair	14.10	14.10	Absente	Avec_panonceau	Conforme					2020-08-31	2017-06-23	4175	1750603317	5	1	48.8707542657,2.32680680859
6515	INTERDIT	Stationnement_genant						Impair	167.52	167.52	Absente	Absente	SV_Non-conforme					2020-08-31	2017-11-16	7345	1750598446			48.8875973262,2.36079321731
784510D20130419113413	INTERDIT	Stationnement_genant	15	15J	2.40	RUE_DE_LA	PROCESSION	Pair	67.56	67.56	Absente	Avec_panonceau	Conforme					2020-08-01	2021-04-09	7819	750615678	15Z7	3	48.8349343034,2.3125328159
6518	INTERDIT	Stationnement_genant	18	18J	2.40			Pair	7.66	7.66	Absente	Absente	SV_Non-conforme					2020-08-31	2017-10-17	7345	750598128	18Z1	5	48.8883044896,2.36072576308
661003D20111202111310	INTERDIT	Stationnement_genant	20	20K	2.40	RUE	MOURAUD	Pair	22.08	22.08	Absente	Avec_panonceau	Conforme					2020-08-31	2017-11-09	6553	750594880	20Z6	7	48.8555474686,2.40806970537
6527	INTERDIT	Arret_genant_divers						Impair	16.14	16.14	Absente	Avec_panonceau	Conforme					2020-08-31	2017-11-27	8156	1750604133			48.8683805276,2.39464455322
311301D20140122162135	INTERDIT	Stationnement_simple	15	15E	2.40	RUE	EDGAR_FAURE	Pair	6.16	6.16	Presente	Absente	Conforme					2020-08-31	2017-09-01	3145	750609790	15Z1	3	48.8528471782,2.29462409926
6531	INTERDIT	Arret_vigipirate_perennise						Impair	29.04	29.04	Absente	Avec_panonceau	Conforme					2020-08-31	2017-11-27	8156	1750604133			48.8681933431,2.39510693167
412001D20111117135209	INTERDIT	Stationnement_simple				ALLEE	GEORGES_BESSE	Inconnu	28.31	28.31	Presente	Absente	Conforme					2020-08-31	2017-08-18	3142	750614342			48.8394108781,2.33016759468
6549	INTERDIT	Arret_Pompiers	20	20F	2.40			Pair	3.72	3.72	Absente	Avec_panonceau	Non_conforme					2020-08-31	2017-10-17	6850	750604801	20Z1	7	48.8660322294,2.39591033594
199204G20110721144010	INTERDIT	Arret_genant_divers				RUE_DU	CHEVALIER_DE_LA_BARRE	Pair	71.27	71.27	Absente	Avec_panonceau	Conforme					2020-08-18	2020-09-02	1985	750598347			48.8872718488,2.34387521048
6558	INTERDIT	Stationnement_genant	20	20R	2.40			Pair	31.85	31.85	Absente	Avec_panonceau	Conforme					2020-07-26	2020-08-13	6850	750604172	20Z2	7	48.867935315,2.39990432048
757603D20100521140129	INTERDIT	Arret_vigipirate_non_perennise	5	5F	4.00	RUE	POLIVEAU	Pair	35.81	35.81	Presente	Abime	SV_Non-conforme					2020-08-31	2017-08-02	7534	750614233	05Z4	2	48.839935461,2.35766282626
6561	INTERDIT	Stationnement_genant	2	2E	4.00			Pair	22.24	22.24	Absente	Avec_panonceau	Conforme					2020-08-31	2017-10-18	5163	750604895	02Z1	1	48.8660074465,2.34018861102
063801G20101210115201	INTERDIT	Stationnement_genant				PLACE	BALARD	Impair	22.03	22.03	Presente	Avec_panonceau	Conforme					2020-08-31	2017-08-23	625	1750615027			48.8369863855,2.27847739652
6576	INTERDIT	Stationnement_genant	20	20J	2.40			Inconnu	45.50	45.50	Absente	Absente	SV_Non-conforme					2020-08-31	2017-10-18	7653	1750594910	20Z5	7	48.8547190555,2.41397794352
937202G20110831114739	INTERDIT	Arret_Pompiers	20	20N	2.40	RUE_DES	TOURELLES	Impair	3.58	3.58	Absente	Sans_panonceau	Conforme					2020-08-31	2017-11-10	9359	1750601969	20Z2	7	48.874749232,2.40436053743
6606	INTERDIT	Stationnement_simple	20	20J	2.40			Inconnu	5.16	5.16	Presente	Absente	Conforme					2020-08-31	2017-10-18	860	750594987	20Z6	7	48.8522606036,2.41574591051
A82901D20110921150025	INTERDIT	Stationnement_genant	16	16E	2.40	NON_DENOMMEE	AS/16	Inconnu	101.50	101.50	Absente	Absente	SV_Non-conforme					2020-08-31	2017-11-16	4906	750600824	16Z1	4	48.8781032517,2.28007710984
6636	INTERDIT	Stationnement_genant	20	20F	2.40			Pair	22.16	22.16	Absente	Absente	SV_Non-conforme					2020-07-30	2020-08-14	263	750604240	20Z1	7	48.8681778268,2.38837285078
390102D20101005082512	INTERDIT	Arret_vigipirate_perennise	12	12F	2.40	RUE	GABRIEL_LAME	Pair	24.35	24.35	Presente	Avec_panonceau	Conforme					2020-08-31	2017-05-31	3905	750615913	12ZD	8	48.8345108347,2.38633580743
6639	INTERDIT	Stationnement_genant	20	20E	2.40			Impair	6.14	6.14	Absente	Absente	SV_Non-conforme					2020-07-30	2020-08-14	6187	1750603938	20Z1	7	48.8686240352,2.3893147171
576403G20100727111449	INTERDIT	Stationnement_simple	10	10E	4.00	RUE	LOUIS_BLANC	Inconnu	30.41	30.41	Presente	Avec_panonceau	Non_conforme					2020-08-31	2017-07-12	5705	1750600281	10Z3	6	48.8797050725,2.36754230308
6620	INTERDIT	Stationnement_genant	19	19L	2.40			Impair	22.63	22.63	Absente	Absente	SV_Non-conforme					2020-08-31	2017-10-19	2254	1750600789	19Z8	6	48.8789849544,2.39246903154
A40618G20110920153614	INTERDIT	Arret_genant_divers	14	14G	2.40	BOULEVARD	PERIPHERIQUE_EXTERIEUR_SUD	Inconnu	85.23	85.23	Absente	Avec_panonceau	Conforme					2020-08-31	2017-09-07	8305	750595809	14Z2B	2	48.8201077504,2.32477083148
6621	INTERDIT	Stationnement_simple	19	19N	2.40			Pair	16.69	16.69	Abime	Absente	Non_conforme					2020-08-25	2020-08-31	2254	750600789	19Z8	6	48.878685354,2.39278535646
764402G20111128165020	INTERDIT	Arret_simple	16	16R	2.40	PLACE_DE_LA	PORTE_D_AUTEUIL	Inconnu	21.95	21.95	Presente	Absente	Conforme					2020-08-31	2017-09-14	567	1750611433	16Z5	4	48.8480352043,2.25929846969
6643	INTERDIT	Arret_genant_divers	20	20F	2.40			Pair	23.91	23.91	Absente	Avec_panonceau	Conforme					2020-07-30	2020-08-14	263	750604348	20Z1	7	48.867522041,2.38888998968
767902G20111129114221	INTERDIT	Stationnement_genant	20	20J	2.40	PLACE_DE_LA	PORTE_DE_MONTREUIL	Impair	44.36	44.36	Absente	Absente	SV_Non-conforme					2020-08-31	2017-10-18	7653	1750594917	20Z6	7	48.8545686915,2.41315282871
6658	INTERDIT	Stationnement_genant	20	20R	2.40			Impair	71.92	71.92	Absente	Avec_panonceau	Conforme					2020-08-31	2017-10-19	3937	1750604854	20Z2	7	48.8658864573,2.39924980981
974307G20110830152614	INTERDIT	Arret_simple	15	15X	2.40	BOULEVARD	VICTOR	Inconnu	45.57	45.57	Presente	Absente	Conforme					2020-08-31	2017-09-15	9750	750616213	15Z5	3	48.8332764805,2.28696867159
6679	INTERDIT	Stationnement_simple						Inconnu	32.77	32.77	Presente	Absente	Conforme					2020-08-31	2017-10-19	6625	1750611237			48.8490123254,2.39501043757
823206D20100617163115	INTERDIT	Stationnement_genant	20	20M	2.40	RUE_DES	RIGOLES	Pair	32.89	32.89	Absente	Absente	SV_Non-conforme					2020-08-31	2017-11-13	8218	750602377	20Z2	7	48.8735056979,2.39065970923
9681	INTERDIT	Arret_simple	22	NR	Gratuit			Inconnu	19.56	19.56	Absente	Sans_panonceau	Conforme					2018-05-01	2019-06-12	Z011	750604097	NR	4	48.8682287074,2.23464348892
204801D20130418162110	INTERDIT	Stationnement_genant	15	15J	2.40	PLACE_DES	CINQ_MARTYRS_DU_LYCEE_BUFFON	Pair	42.64	42.64	Absente	Avec_panonceau	Conforme					2020-08-31	2017-11-29	2047	750614804	15Z8	3	48.8383772877,2.31710847886
9732	INTERDIT	Stationnement_genant	22	NR	Gratuit			Inconnu	9.39	9.39	Absente	Absente	SV_Non-conforme					2018-05-01	2019-06-13	Z180	1750603485	NR	4	48.8736720066,2.25476659814
9771	INTERDIT	Arret_genant_divers	22	NR	Gratuit			Inconnu	169.03	169.03	Absente	Absente	SV_Non-conforme					2018-07-01	2019-06-17	8744	1750604558	NR	4	48.8664846737,2.23059732536
9851	INTERDIT	Stationnement_genant	12	12F	2.40			Pair	183.11	183.11	Absente	Absente	SV_Non-conforme					2020-08-31	2019-06-21	4991	750619485	12ZD	8	48.841153625,2.38470757528
9904	INTERDIT	Stationnement_genant	13	13P	2.40			Impair	86.36	86.36	Absente	Avec_panonceau	Conforme					2020-07-08	2020-07-28	6019	1750617188	13Z6	8	48.829653703,2.38047761721
9913	INTERDIT	Arret_Pompiers	13	13L	2.40			Impair	3.92	3.92	Presente	Avec_panonceau	Non_conforme					2020-07-02	2020-08-25	6634	1750616560	13Z4	8	48.8322909431,2.36266726749
9968	INTERDIT	Stationnement_simple	19	19N	2.40			Pair	12.36	12.36	Presente	Sans_panonceau	Conforme					2020-08-31	2019-07-09	3639	750601031	19Z8	6	48.8774639909,2.39380751677
10005	INTERDIT	Arret_vigipirate_perennise	18	18M	2.40			Pair	8.73	8.73	Absente	Abime	SV_Non-conforme					2020-08-31	2019-07-22	7522	750596875	18Z2	5	48.8968263442,2.35283065727
10033	INTERDIT	Stationnement_genant	11	11K	4.00			Pair	28.02	28.02	Absente	Absente	SV_Non-conforme					2020-07-24	2020-08-14	4171	750609306	11Z3	7	48.855662079,2.38091283818
10132	INTERDIT	Stationnement_genant	8	8H	4.00			Pair	34.56	34.56	Absente	Absente	SV_Non-conforme					2020-08-31	2019-09-02	1736	750604205	08Z3	5	48.8679787486,2.31371789275
10197	INTERDIT	Stationnement_genant	11	11G	4.00			Impair	16.80	16.80	Absente	Absente	SV_Non-conforme					2020-08-31	2019-09-24	9872	1750606109	11Z2	7	48.8632992687,2.37099405983
10248	INTERDIT	Stationnement_genant	9	9F	4.00			Pair	35.80	35.80	Absente	Avec_panonceau	Conforme					2020-08-20	2020-08-26	6066	750601202	4	1	48.8770570375,2.33933849507
10281	INTERDIT	Arret_genant_divers	9	9G	4.00			Impair	127.06	127.06	Absente	Avec_panonceau	Conforme					2020-08-31	2019-10-15	8475	1750602185	3	1	48.8746733398,2.3443144503
10319	INTERDIT	Stationnement_simple	14	14L	2.40			Impair	4.06	4.06	Abime	Absente	Non_conforme					2020-08-01	2020-08-24	1164	1750616485	14Z2A	2	48.8324607735,2.32783951777
10367	INTERDIT	Stationnement_simple	15	15E	2.40			Impair	10.00	10.00	Presente	Absente	Conforme					2020-08-05	2020-08-24	1503	1750609285	15Z1	3	48.8543732184,2.29404991296
10426	INTERDIT	Arret_simple	15	15F	2.40			Impair	5.53	5.53	Presente	Absente	Conforme					2020-08-31	2019-11-29	5230	1750611078	15Z1	3	48.8491677435,2.29826948922
8734	INTERDIT	Arret_vigipirate_perennise	13	13H	2.40			Pair	4.65	4.65	Abime	Avec_panonceau	Conforme					2020-07-08	2020-07-27	5498	750616028	13Z1	8	48.8337973987,2.34346475035
8768	INTERDIT	Stationnement_genant	14	14M	2.40			Impair	23.57	23.57	Absente	Absente	SV_Non-conforme					2020-08-01	2020-08-24	8402	1750616600	14Z1A	2	48.8316560346,2.32416844623
8775	INTERDIT	Stationnement_genant	19	19P	2.40			Pair	22.49	22.49	Absente	Absente	SV_Non-conforme					2020-08-31	2017-12-12	7677	750600411	19Z8	6	48.8792806771,2.40181160275
10454	INTERDIT	Arret_Pompiers	15	15M	2.40			Impair	6.83	6.83	Abime	Avec_panonceau	Non_conforme					2020-08-31	2019-12-12	8235	1750611291	15Z2	3	48.8487991782,2.28332270592
10463	INTERDIT	Arret_vigipirate_non_perennise	19	19G	2.40			Impair	12.58	12.58	Absente	Avec_panonceau	Conforme					2020-08-31	2019-12-18	393	1750597736	19Z1	6	48.8899465334,2.37219736939
10470	INTERDIT	Stationnement_genant	14	14E	2.40			Inconnu	22.15	22.15	Absente	Absente	SV_Non-conforme					2020-08-03	2020-08-20	4085	750618470	14Z1B	2	48.8238471543,2.30870276556
10869	INTERDIT	Stationnement_simple	7	7M	4.00			Impair	29.85	29.85	Presente	Absente	Conforme					2020-08-07	2020-08-18	4639	1750609414	07Z3	3	48.8541764293,2.31488269242
10899	INTERDIT	Stationnement_genant	15	15P	2.40			Pair	8.45	8.45	Presente	Absente	SV_Non-conforme					2020-08-06	2020-08-19	4758	750613686	15Z3	3	48.8416881436,2.29073121256
10928	INTERDIT	Stationnement_genant	15	15N	2.40			Pair	48.61	48.61	Absente	Avec_panonceau	Conforme					2020-08-06	2020-08-20	5780	750615054	15Z5	3	48.8371554105,2.27087865524
10954	INTERDIT	Arret_genant_divers	14	14H	2.40			Impair	92.36	92.36	Absente	Absente	SV_Non-conforme					2020-08-04	2020-08-21	170	1750617825	14Z3B	2	48.8270390613,2.33744648122
10965	INTERDIT	Stationnement_genant	13	13K	2.40			Pair	160.36	160.36	Absente	Absente	SV_Non-conforme					2020-07-03	2020-08-21	9829	1750616361	13Z2	8	48.8323826302,2.36010714481
10968	INTERDIT	Stationnement_genant	13	13K	2.40			Pair	27.00	27.00	Absente	Absente	SV_Non-conforme					2020-07-03	2020-08-21	9829	750616361	13Z2	8	48.8328433279,2.36149275395
10986	INTERDIT	Stationnement_genant	7	7M	4.00			Pair	9.25	9.25	Absente	Absente	SV_Non-conforme					2020-08-07	2020-08-21	605	750610154	07Z3	3	48.8526313286,2.32360159222
11004	INTERDIT	Arret_genant_divers	16	16P	2.40			Impair	9.55	9.55	Presente	Avec_panonceau	Conforme					2020-08-10	2020-08-24	9789	1750608506	16Z5	4	48.8564981343,2.27453565211
11038	INTERDIT	Stationnement_genant	9	9G	4.00			Pair	14.30	14.30	Presente	Absente	SV_Non-conforme					2020-08-24	2020-08-26	9748	750601868	5	1	48.8751245911,2.33163528721
11039	INTERDIT	Stationnement_genant	9	9G	4.00			Impair	30.68	30.68	Presente	Avec_panonceau	Conforme					2020-08-24	2020-08-26	9748	1750601868	5	1	48.8751457896,2.33194203218
11086	INTERDIT	Stationnement_genant	8	8L	4.00			Impair	64.65	64.65	Absente	Absente	SV_Non-conforme					2020-08-14	2020-08-27	702	750599724	08Z5	5	48.8822230821,2.32142948539
11096	INTERDIT	Stationnement_genant	18	18G	2.40			Impair	7.65	7.65	Presente	Absente	SV_Non-conforme					2020-08-20	2020-08-28	8582	1750599472	18Z3	5	48.8834609178,2.34501308198
11106	INTERDIT	Stationnement_genant	9	9F	4.00			Pair	10.91	10.91	Presente	Absente	SV_Non-conforme					2020-08-20	2020-08-28	2271	750600185	2	1	48.8803449824,2.34179552196
11126	INTERDIT	Stationnement_genant	10	10F	4.00			Pair	13.48	13.48	Presente	Absente	SV_Non-conforme					2020-08-20	2020-08-28	8128	750604020	10Z2	6	48.8684089018,2.36086910412
11161	INTERDIT	Stationnement_genant	19	19K	2.40			Impair	20.62	20.62	Presente	Absente	SV_Non-conforme					2020-08-26	2020-09-01	5903	1750599469	19Z7	6	48.8833533273,2.38849692127
11167	INTERDIT	Stationnement_genant	19	19M	2.40			Inconnu	8.94	8.94	Absente	Absente	SV_Non-conforme					2020-08-28	2020-09-01	2437	1750600303	19Z8	6	48.8796922815,2.3893022266
11168	INTERDIT	Stationnement_genant	17	17T	2.40			Impair	76.74	76.74	Absente	Avec_panonceau	Conforme					2020-08-26	2020-09-01	8888	1750596700	17ZA	5	48.8962164602,2.31410569249
11234	INTERDIT	Arret_vigipirate_non_perennise	17	17R	2.40			Impair	17.00	17.00	Presente	Absente	SV_Non-conforme					2020-08-27	2020-09-03	6747	1750597887	17ZJ	5	48.8895376003,2.31690341513
11247	INTERDIT	Stationnement_genant	7	7J	4.00			Impair	49.06	49.06	Absente	Avec_panonceau	Conforme					2020-09-03	2020-09-04	4276	1750608008	07Z1	3	48.8579713699,2.30892579056
11289	INTERDIT	Stationnement_genant	19	19H	2.40			Impair	41.26	41.26	Absente	Avec_panonceau	Conforme					2021-01-18	2021-01-18	7393	1750598840	19Z4	6	48.8856542342,2.37981148086
11291	INTERDIT	Stationnement_genant	16	16F	2.40			Pair	45.10	45.10	Absente	Avec_panonceau	Conforme					2021-01-19	2021-01-19	7125	750603504	16Z1	4	48.8700632706,2.29030158495
11294	INTERDIT	Stationnement_genant	16	16X	2.40			Impair	56.12	56.12	Absente	Avec_panonceau	Conforme					2021-01-19	2021-01-19	6977	1750595156	16Z5	4	48.8403918625,2.25458957532
11297	INTERDIT	Stationnement_genant	16	16P	2.40			Impair	21.82	21.82	Absente	Avec_panonceau	Conforme					2021-01-19	2021-01-19	707	1750608822	16Z5	4	48.8555753435,2.27480427881
11298	INTERDIT	Stationnement_genant	16	16P	2.40			Pair	35.55	35.55	Absente	Avec_panonceau	Conforme					2021-01-19	2021-01-19	707	750608822	16Z5	4	48.855692248,2.27469157905
11320	INTERDIT	Stationnement_genant	12	12G	2.40			Pair	23.75	23.75	Absente	Absente	SV_Non-conforme					2021-01-19	2021-01-19	1810	750611127	12ZA	8	48.8491562856,2.37663837903
11351	INTERDIT	Stationnement_genant	20	20E	2.40			Impair	16.80	16.80	Absente	Absente	SV_Non-conforme					2020-07-01	2021-03-22	3318	1750602920	20Z1	7	48.8717157307,2.38620415505
11370	INTERDIT	Stationnement_simple	16	16L	2.40			Impair	17.76	17.76	Presente	Absente	Conforme					2020-07-02	2021-04-01	9761	1750604779	16Z3	4	48.8661398379,2.2771408038
11422	INTERDIT	Stationnement_genant	12	12G	2.40			Impair	37.73	37.73	Absente	Avec_panonceau	Conforme					2021-05-20	2021-05-20	218	1750611073	12ZA	8	48.849891649,2.37882591609
194701D20111220122652	INTERDIT	Stationnement_genant	20	20P	2.40	SQUARE	CHAURE	Pair	63.00	63.00	Absente	Avec_panonceau	Conforme					2020-08-31	2017-10-23	1938	750604442	20Z3	7	48.8672034733,2.40651460297
950407G20141119145008	INTERDIT	Stationnement_simple	2	2E	4.00	RUE_DE	TURBIGO	Impair	8.27	8.27	Presente	Absente	Conforme					2020-08-31	2017-06-27	9490	1750605788	02Z1	1	48.8639552219,2.34925336747
829106D20111017131526	INTERDIT	Stationnement_simple	8	8K	4.00	RUE_DU	ROCHER	Pair	4.78	4.78	Presente	Absente	Conforme					2020-08-31	2017-06-22	8268	750600376	08Z5	5	48.8793996732,2.31842094431
790430G20111201131825	LIVRAISON_BUS	Livraison_BUS	20	20E	2,4	RUE_DES	PYRENEES	Impair	23,96617813	23,96617813	Absente	Avec_panonceau	Conforme	19:30	07:30	09:30	16:30	2020-08-31	2019-06-24	7897	1750603081	20Z2	7	48.8715002341,2.39240266408
366303G20110927162509	INTERDIT	Arret_vigipirate_perennise	16	16L	2.40	BOULEVARD	FLANDRIN	Impair	3.94	3.94	Absente	Avec_panonceau	Conforme					2020-08-10	2020-08-18	3676	1750604613	16Z1	4	48.8665526011,2.27277090776
690701G20111108160234	INTERDIT	Arret_simple	15	15X	2.40	RUE_D	ORADOUR_SUR_GLANE	Impair	14.14	14.14	Absente	Absente	Non_conforme					2020-08-31	2017-09-27	6841	1750616910	15Z5	3	48.830560167,2.28458346616
051706D20111006155221	INTERDIT	Arret_Pompiers	19	19G	2.40	RUE_D	AUBERVILLIERS	Pair	4.31	4.31	Absente	Absente	Non_conforme					2020-08-31	2017-10-02	495	750598311	18Z1	6	48.8888658423,2.36779738504
